Temperature (K),Luminosity (L/Lo),Radius (R/Ro),Absolute magnitude (Mv),Star type,Star category,Star color,Spectral Class 
2110,0.0020327298035903774,0.10978085979451387,21.202340559458552,4,D,"Red,Blue",G
2344,0.0022091247371595953,0.14309984702860976,18.652643326831743,2, ,"Red,Blue",A
2928,0.000846125716421307,0.19721727850158294,24.817042913515195,2,o,white,G
2172,0.002492847707789001,0.10623873088712472,22.431103780946152,2,n,"Red,Blue",F
2061,0.0020861096471852655,0.14161410328113588,24.94172481524278,1,w,Yellow,M
2755,0.0010299654553781322,0.1922001667168035,23.577092290046394,4,r,white,K
2341,0.0006863656591761091,0.16988477459080642,19.130787313976995,4,a,Yellow,G
2329,0.0021331753896154495,0.14554393888107486,22.66959732597851,3,r,Yellow,B
2178,0.0021221434561136663,0.15711957387459402,24.487738727852744,4,B,Yellow,K
2743,0.0008416444851455915,0.10452030010360375,17.846597934474946,0, ,"Red,Blue",F
2738,0.0012003977584040622,0.19334704915483752,21.15507259315786,0,o,Yellow,O
2535,0.0009265981634743425,0.18002289069600833,18.900149319985065,4,B,yellow-orange,M
2634,0.0010656852449108419,0.1625287007849064,20.401017715637145,0,r,white,M
2699,0.0014456794001244315,0.16776815926874578,20.678924312170405,2,w,yellow-orange,O
2314,0.002421269985050462,0.18256862998692197,18.74439197834517,5,n,"Red,Blue",A
2756,0.0024335124852079616,0.12317873780994985,17.199043996133398,1,a,white,M
2994,0.002457635954988282,0.11928512419708831,16.762696499175824,3, ,"Red,Blue",F
2912,0.0010436076550183562,0.17780158833492554,18.601210370981295,2,o,white,K
2098,0.0007426223499251319,0.14736412594639253,24.272313204943373,1,r,white,M
2871,0.0006532561706144937,0.17486389181157047,24.584831766746465,4,w,Yellow,K
2626,0.0007283614894354123,0.15301235240750224,17.0412207450607,4,f,Yellow,M
2221,0.0018043516698467033,0.1831057606565255,22.872180981272912,1,o,yellow-orange,F
2026,0.0022882136503395794,0.18466282571974058,23.67647975191303,1,f,Yellow,M
2926,0.0024448158904151144,0.16007330314361215,15.402484744103422,5,f,yellow-orange,K
2496,0.0022580433423324653,0.1080444752707747,17.281929829517527,4,a,Yellow,O
2733,0.0019811348757093183,0.18304111862153016,23.657262162250507,0, ,yellow-orange,K
2435,0.0024870613284514523,0.13539172162797414,21.92595399998345,1,w,Yellow,K
2167,0.00020605270803788207,0.12797272341551336,15.125774375645657,5,w,"Red,Blue",B
2046,0.0008401531108415642,0.13005954261826347,21.92748221258876,2,w,"Red,Blue",B
2693,0.000984267447943992,0.1659303999713918,25.09646118330744,5,f,white,A
2256,0.0007863121679695437,0.17477592598260133,18.01086864155819,5,o,yellow-orange,G
2467,0.0022255851968384687,0.10120431636341895,18.379012377137993,3, ,white,M
2164,0.00036414853854794453,0.1736765480670268,21.6606822208763,2,n,"Red,Blue",O
2632,0.0003960145317519739,0.19920402337990456,19.11036989394647,5,n,Yellow,M
2228,0.0015614310835213637,0.16794811260760328,15.121373734096426,0,n,Yellow,O
2151,0.0008230531261602496,0.18094567283971627,16.954452821051657,1,D,"Red,Blue",B
2280,0.00015132416329932205,0.18895184914061527,16.049504334449608,4,o,Yellow,A
2823,0.00127481873690802,0.13630322736295886,19.91332579122279,0,w,white,B
2628,0.0008613901304665012,0.1130050934790243,22.12969518264788,3,B,Yellow,G
2511,0.00045030685998587687,0.14999690284652656,21.972230448766435,4,w,"Red,Blue",K
2409,0.0019208100934296366,0.15474193950964382,19.640964914045128,3,r,yellow-orange,K
2191,0.00023901425882105602,0.126444524295242,19.243494755010733,1,n,"Red,Blue",B
2323,0.0003195226778185161,0.12540022319756178,16.414158085769113,0,w,Yellow,O
2296,0.0018599260684636308,0.1483260821926852,24.36663605218822,4,r,Yellow,G
2405,0.0013677749758472784,0.128977143246691,23.488615642432805,1,w,yellow-orange,G
2490,0.0018448474445266487,0.16243830645548726,16.725740667756366,1,B,white,A
2766,0.001456590985738482,0.15680519899451234,17.735682181444794,3, ,white,M
2916,0.0018730954723012428,0.10668168809000494,18.41123768885509,0,D,yellow-orange,M
2716,0.0005841376804953758,0.1322389214240781,23.860456059544124,5,n,Yellow,K
2687,0.0005677745854200517,0.12289685877048334,23.947995322234263,2,r,Yellow,G
2102,0.0012887467162902135,0.1861309129627909,17.50879965152187,4,o,"Red,Blue",M
2867,0.0007933361180748132,0.13435444992583154,23.289746309811907,5, ,"Red,Blue",M
2626,0.0016529193896389451,0.1833145491296663,16.011041573424606,4,D,"Red,Blue",M
2026,0.0019846517868970983,0.12012083891307357,20.477992852891923,4,w,Yellow,A
2031,0.002423915179756442,0.1592574373509847,22.26300926159521,2,a,yellow-orange,K
2178,0.001252523870276869,0.1628384340520907,23.502157347185012,2,o,Yellow,G
2443,0.0020384055704358614,0.1251624664479945,18.455597199910866,3,r,yellow-orange,O
2247,0.0015578183553918686,0.13004664265132282,24.24026580454322,5,D,Yellow,G
2127,0.0024528909649726726,0.15520533824522886,20.01272503562721,5,w,white,F
2002,0.0022062888525340714,0.14621338309122936,19.766632378568303,2,w,white,B
2612,0.0016195425099828798,0.15941469180542583,16.523528701868226,2,D,yellow-orange,K
2391,0.00012301331122067997,0.1942498296533435,22.25929116910297,1,a,yellow-orange,F
2013,0.0007836640578286351,0.19293290989935968,16.84810983614191,0,D,yellow-orange,F
2887,0.0024828804911236164,0.11152412019550924,17.173752651518186,2,o,white,K
2538,0.0014993973399584594,0.18907692402934614,20.42147742452265,0,n,"Red,Blue",F
2182,0.0013043568272531941,0.1546549251683732,16.453930537100284,0,n,Yellow,M
2391,0.0005650806677375938,0.1024903222035924,24.697989418302754,1,r,white,B
2181,0.001902294287264202,0.16514607600421805,15.303327239174564,0,r,Yellow,K
2401,0.0011117032616214575,0.1698720206132048,17.90850358144261,4,n,white,A
2880,0.002182048075663059,0.1903458630258908,21.566122359490944,3,B,yellow-orange,G
2078,0.001295056439929166,0.12856693115449508,17.980297886071543,2,r,"Red,Blue",G
2273,0.00020926884759994214,0.10271503774416331,20.655271830261196,2,o,Yellow,F
2849,0.001967592517703209,0.1442584121912956,15.698676766485846,2,w,"Red,Blue",O
2404,0.0009203653923836807,0.15508791517732162,15.568684463591543,1,o,yellow-orange,M
2415,0.0010502907853814525,0.15445364381167703,19.315917287866775,5,B,Yellow,O
2882,0.001522222511567701,0.18782434233421122,22.143977172174434,4, ,Yellow,O
2708,0.0008829720947402394,0.1102511024191262,23.02175931594228,3,f,white,K
2545,0.0012294431196850281,0.14927795711466288,23.035441718507357,5,a,yellow-orange,M
2828,0.001933546917924478,0.19764301938643694,17.710449031436532,4, ,white,M
2024,0.0007628232696407813,0.17776442100315418,21.82805892732528,3,B,Yellow,O
2995,0.0006055770538158388,0.15875379546197366,21.047776252688656,4,r,Yellow,B
2070,0.0011521614129492194,0.14946288122929854,25.078821152833,0,n,yellow-orange,O
2311,0.0012293767778262573,0.11750151484594408,16.593691044240327,3,f,white,G
2509,0.0018193080211372087,0.11935071198111945,16.201463128139007,3,o,"Red,Blue",M
2081,0.002104773288707913,0.19872074867993506,18.164801172082534,5,o,yellow-orange,O
2696,0.0018816965588740813,0.12500381395550128,18.99816997768618,3,B,yellow-orange,G
2977,0.0024654730440415913,0.17133363234828358,23.152565990068744,4,D,"Red,Blue",G
2994,0.0009803825386607253,0.13976830261256698,22.526832596537627,5,r,"Red,Blue",G
2354,0.002150360362802636,0.19968359033980237,15.466660479071752,1, ,"Red,Blue",M
2214,0.0023146689165037134,0.15760713743539168,16.201994833547538,5,a,white,M
2334,0.0004989196379910104,0.1274751928062789,24.76529114874979,5,w,white,G
2882,0.0007135780295590006,0.11567529670056359,24.22790780446202,5,w,white,M
2514,0.0022958915325071096,0.11641663177045145,19.503547884895674,2,o,Yellow,K
2269,0.0002921725860507839,0.15495182587807843,24.304616043778644,2,r,Yellow,B
2843,0.0020622516575930267,0.14219669814887131,18.45247681538842,1,a,Yellow,M
2096,0.0007170190569727858,0.18716550142903843,15.949105141216487,4,w,yellow-orange,A
2306,0.0010343129238366453,0.17100694782388354,20.548124510204484,0,D,"Red,Blue",G
2007,0.00010838855843102335,0.11625862049393546,15.896639822832725,4,D,"Red,Blue",M
2583,0.0008323174789506301,0.15970218854719925,22.281882770947835,3,r,white,O
2665,0.0009066609336954489,0.14687630887768183,21.089494909045648,4,w,"Red,Blue",A
2228,0.0011400340489264103,0.10001016783782439,18.622739992326174,3,r,yellow-orange,G
2467,0.002004593251092333,0.17296618596109287,19.864591427397933,4,r,yellow-orange,O
2848,0.0005442792062994876,0.1519702012249743,23.239283582082273,5,r,Yellow,G
2500,0.0005677746674834573,0.1486033823965373,24.780715575421745,5,f,Yellow,K
2164,0.0015976163408631542,0.11766275209012511,17.848703481748487,2,D,white,A
2694,0.001867768985554808,0.18599459668286586,17.062134754335844,3,r,Yellow,K
2281,0.00032061796877861515,0.1840121442958449,23.283960893382606,1,o,Yellow,O
2453,0.0020897259471208194,0.18897431554894836,21.8100791697307,2,r,"Red,Blue",K
2773,0.0012538776151162089,0.11797632344395387,17.041900220618754,0,B,yellow-orange,F
2908,0.0008027049454962409,0.12909228211824275,17.023329567571388,4,o,"Red,Blue",M
2244,0.0007689755248766402,0.17364292128798275,20.61453497160768,3,B,"Red,Blue",B
2128,0.0005925382866455079,0.1189218085225805,15.55099476820167,4,w,Yellow,O
2938,0.0014788762541783978,0.1709283900620326,24.24755390407557,3, ,Yellow,O
2092,0.0007206164168287804,0.14287567056109723,23.60280054331566,5,n,white,B
2915,0.00045983150385448923,0.10749994334125873,22.431349648043085,5, ,"Red,Blue",A
2585,0.0009772873401499493,0.1421799419234606,16.431729223071944,1,r,white,A
2491,0.0003937980399587687,0.18569252378085524,21.076170662937468,2,D,yellow-orange,G
2776,0.0007206312696074441,0.19501359347680966,15.68184242082958,4,a,"Red,Blue",M
2328,0.0016400656116972402,0.19740144313412794,20.357325473239626,1,w,Yellow,G
2889,0.0016048426844413046,0.14308513268711945,24.994406398283456,2,a,"Red,Blue",O
2588,0.0015063016218008877,0.18361704401285192,24.537004072923793,3,n,yellow-orange,A
2866,0.0024937956173693198,0.17794480726962147,22.616895837214656,5,B,"Red,Blue",F
2824,0.0010321673840187186,0.107208144502164,20.98352600323624,3,w,white,M
2203,0.001414595036128667,0.16244419870238877,24.92999867247655,5,r,Yellow,A
2140,0.0020104112366985576,0.11876868343543948,19.356082764001485,0,n,"Red,Blue",A
2203,0.0018098684538099788,0.12374673741210972,23.267294503464555,2,n,white,B
2147,0.0013685524901614638,0.12690252820089729,15.384140982631308,3,o,Yellow,G
2752,0.0018243485640389843,0.1249776580291739,17.007339216660526,2,a,"Red,Blue",F
2172,0.0024419338387444674,0.11672605859883187,24.956860728821333,3,a,"Red,Blue",B
2950,0.0014861736068910367,0.12993480592668316,21.140107923099333,1,w,"Red,Blue",G
2145,0.00246675331940626,0.120036734824986,17.645489283159886,1,r,yellow-orange,O
2297,0.000908915696915777,0.18560226251065537,22.61428236157174,1,o,"Red,Blue",K
2759,0.0008701080215757233,0.1436238698359609,17.864532707148967,5,o,white,O
2370,0.0006013693362320818,0.1380496037122323,19.622853559027625,5,a,yellow-orange,A
2329,0.0005407012285221461,0.19545100369111973,23.118710468789345,2,o,yellow-orange,K
2025,0.0013227323641314237,0.1971673305616109,16.22695638923388,4,r,Yellow,O
2539,0.0020197141643750116,0.15433836901620496,16.066595889293986,4,r,"Red,Blue",B
2114,0.0006722624975565275,0.1391071646526608,21.546668599696126,1,f,white,M
2000,0.0010771165305759414,0.13883897333873207,23.775417348761792,5,a,"Red,Blue",O
2018,0.0008287666854689283,0.16579555997360262,16.92387293597439,4,w,Yellow,K
2756,0.0008691404912178547,0.1418206047094986,24.74779374452638,1,f,Yellow,F
2164,0.0009685272080338851,0.12025825970729812,19.31422089695626,3,r,Yellow,A
2723,0.001007409231388264,0.17618727272582752,15.813551726873746,5,n,white,B
2656,0.002079964591117345,0.1696291757885026,22.214901052544224,5,r,Yellow,B
2575,0.0005024668378063985,0.15084770954644275,18.871920130995054,3,r,yellow-orange,K
2214,0.0020385925339026396,0.14372435007372455,17.575644455280266,1,r,white,M
2637,0.0021485013969941287,0.17030236472525473,24.37372479677112,2,D,yellow-orange,F
2934,0.0009409865379812048,0.16733712598308825,19.304231841014534,5,B,Yellow,B
2900,0.0002842911157286735,0.1920235493244866,17.770685965496845,5,r,Yellow,M
2993,0.0021677734130879723,0.17274520865773924,23.38452390901353,0, ,yellow-orange,M
2443,0.001385688188506043,0.1149780511450554,18.195228343085233,2, ,white,M
2426,0.0019578669732248193,0.12697244235468394,20.600726309567158,0,n,Yellow,K
2990,0.00037249447066399385,0.1348010360913372,20.29677754119511,3,a,Yellow,K
2063,0.0011602613495562133,0.16313786259515733,24.931860775233897,2,r,yellow-orange,O
2464,0.00013589258388513396,0.14592457720848073,16.067770684621294,1,w,yellow-orange,O
2393,0.0007522158353145987,0.12971663433349276,19.50511767999097,4,r,"Red,Blue",A
2231,0.00062295341964366,0.181241091063919,19.89507727671478,4,r,white,F
2014,0.00010878915341327105,0.10833743009638819,23.458725422576073,1,o,"Red,Blue",G
2208,0.0014055381088213372,0.1973281290065644,18.63359440086487,5,a,yellow-orange,A
2426,0.00017592277149790922,0.1463008061964195,17.293143806091273,4,B,white,M
2218,0.0015906490066683648,0.18695627152670366,22.304353544741346,2,w,Yellow,F
2836,0.0008988420704362449,0.19410739092786772,15.34492198259,0,o,"Red,Blue",K
2846,0.0019189647140444304,0.1874133943502378,16.694542075531235,4,w,Yellow,K
2406,0.0005629008919104786,0.1067918670713483,18.082447278041933,5,B,"Red,Blue",O
2555,0.0016567931296383352,0.1362333922572131,21.185795108571497,3, ,"Red,Blue",O
2872,0.0014107551773786292,0.13046897154116988,17.631703461169415,2,r,"Red,Blue",G
2213,0.0005639623095103314,0.14918138078225998,24.97523249707922,3,w,Yellow,G
2624,0.0008996732632930142,0.12296564326666688,23.664660352292728,4,r,white,O
2203,0.0022356516387035228,0.17831314056240824,16.805539912963706,1,B,white,B
2975,0.0007306560841295415,0.11009277644741514,18.416975598291216,4,n,white,O
2704,0.0023766090633269947,0.17930278485452422,20.810673630551104,1,w,"Red,Blue",G
2435,0.0016055946007252717,0.13762290340116418,23.532572226457013,4,o,Yellow,K
2984,0.002136124107040157,0.19694763242891658,19.370546495720582,3,o,Yellow,O
2550,0.00023329357729449403,0.19292022860474983,25.09909355796161,3,B,yellow-orange,F
2854,0.002362645111026322,0.18710548752834955,22.432059521803204,3,o,"Red,Blue",F
2577,0.002174354128589853,0.10834640057526643,21.045247201139457,0,w,white,O
2430,0.002218487202368944,0.18392959912995244,16.40015158730869,3,r,"Red,Blue",M
2828,0.0015232692141416944,0.15417028354218806,16.78849354440127,1,a,yellow-orange,A
2817,0.0024932364308785475,0.1833314414955599,22.043045392536264,3,n,yellow-orange,K
2524,0.00026324010864979064,0.16014677566814806,23.641423099045987,4,D,Yellow,O
2942,0.0018157304054648889,0.15414938993412158,15.824420427615712,3,f,yellow-orange,A
2810,0.0018850642344185769,0.10357965473183911,18.140045229551973,1,a,yellow-orange,G
2216,0.0006909688875783842,0.18758429171145344,16.839545472222383,0,f,white,G
2937,0.001574907538796956,0.10452634661944334,18.6393128558079,3,D,white,O
2778,0.001018724907634312,0.11358520611346895,18.82378294684098,4,w,"Red,Blue",K
2370,0.002338679299070441,0.14599693422098212,21.354227828074347,3, ,white,F
2585,0.001146013475994216,0.13404469552908344,16.90448656344549,1,w,yellow-orange,F
2343,0.0017460087862827406,0.11472955243603382,16.91029677385483,4,D,"Red,Blue",F
2589,0.0018450685927637563,0.17438171235062822,22.49445107097613,0,w,yellow-orange,G
2296,0.0014450274347432145,0.14859622914771672,20.00300032075019,4,a,"Red,Blue",K
2270,0.0007894493959753851,0.12413899192704812,18.378174779754943,5, ,yellow-orange,K
2197,0.002225320089147009,0.11702658439090963,23.815951644125228,4,w,Yellow,G
2646,0.0005555596272418962,0.15511729215015085,18.604252205413992,2,a,white,M
2713,0.0016050888013941383,0.1302328589963325,21.66936084021972,0,a,yellow-orange,A
2884,0.000247147637335756,0.12666783952455793,22.751052507927827,5,B,white,A
2833,0.0011763343488859867,0.18026695804881296,25.0928024292906,0,D,"Red,Blue",F
2803,0.0017467189735284332,0.15043978772701905,18.052036728120324,4,o,"Red,Blue",F
2145,0.0007957612529875958,0.1656900249675875,18.822612467271146,0,f,yellow-orange,K
2243,0.001324439266382586,0.11275722696045593,21.314012899856408,2,f,white,G
2251,0.0008608308002257488,0.1693397921741795,15.805122624945906,0,r,white,M
2065,0.001829602351319968,0.1260697714896463,18.94738923261682,2,a,yellow-orange,B
2520,0.0016609758460879114,0.12031055847718886,15.868084289598798,4,f,Yellow,O
2064,0.00222429584173481,0.10500352907299221,18.42460704878669,4,r,"Red,Blue",A
2709,0.002010794722933573,0.16479797128670942,19.816494017351992,1,f,yellow-orange,B
2760,0.002059842448441132,0.12306699318803832,18.033281776032936,2,D,Yellow,O
2537,0.0008193909449937089,0.192470677570435,23.297008670183125,5,D,Yellow,B
2787,0.0023883604976022285,0.17767847978501203,24.28677798141061,4,D,"Red,Blue",G
2301,0.0006908385595972904,0.1643568770070464,22.156812708851852,1,B,Yellow,A
